5.000000000000000000e-01
5.235071293880684262e-01
5.481194290402715552e-01
5.738888577173992811e-01
6.008698169828666780e-01
6.291192660492691546e-01
6.586968420243627387e-01
6.896649858103203190e-01
7.220890739220473531e-01
7.560375565028395473e-01
7.915821018287422239e-01
8.287977476066770155e-01
8.677630593857366126e-01
9.085602964160698347e-01
9.512755853054984945e-01
9.959991018404722452e-01
1.042825261355200039e+00
1.091852918050846055e+00
1.143185573685568501e+00
1.196931596075968329e+00
1.253204447871218319e+00
1.312122926082841534e+00
1.373811412875802107e+00
1.438400138150355057e+00
1.506025454468987057e+00
1.576830124908841002e+00
1.650963624447313371e+00
1.728582455517068128e+00
1.809850478396637596e+00
1.894939257134092170e+00
1.984028421734054914e+00
2.077306047372669884e+00
2.174969051441082879e+00
2.277223609255622616e+00
2.384285589312294729e+00
2.496381009004436713e+00
2.613746511765604907e+00
2.736629866644978204e+00
2.865290491369929970e+00
3.000000000000000000e+00
