2.171642618822605312e+18
1.069291337310238976e+18
5.265065044021659520e+17
2.592456232510200320e+17
1.276495021674315200e+17
6.285311666700663200e+16
3.094813695066046800e+16
1.523849940159461200e+16
7.503258253742189000e+15
3.694516299725782000e+15
1.819136464109067000e+15
8.957214440550902500e+14
4.410427261384460625e+14
2.171642619181973125e+14
1.069291337562408906e+14
5.265065045791146875e+13
2.592456233751855859e+13
1.276495022545589453e+13
6.285311672814427734e+12
3.094813699356098633e+12
1.523849943169806641e+12
7.503258274865903320e+11
3.694516314548371582e+11
1.819136474510135498e+11
8.957214513535597229e+10
4.410427312598101044e+10
2.171642655118780518e+10
1.069291362779403687e+10
5.265065222739764214e+09
2.592456357917377949e+09
1.276495109673000574e+09
6.285312284190872908e+08
3.094814128361281753e+08
1.523850244204376638e+08
7.503260387236914039e+07
3.694517796807108819e+07
1.819137514616675302e+07
8.957221812002101913e+06
4.410432433959088288e+06
2.171646248796487227e+06
