9.116430322877906529e-17 6.014938887826848027e-16 3.653285792406791564e-15 2.050182285933412349e-14 1.066919077425219171e-13 5.165845906992913915e-13 2.334706657803190880e-12 9.879674588092638427e-12 3.926108862671855122e-11 1.469289768487733421e-10 5.192177978401400313e-10 1.737009912152951571e-09 5.515156509825620579e-09 1.665637214882477726e-08 4.795893209148710650e-08 1.319329103362410429e-07 3.474702352609113794e-07 8.778276808635834627e-07 2.131149986420493066e-06 4.981371140150802559e-06 1.122868355130219161e-05 2.444878433033096217e-05 5.149990230288318323e-05 1.051037475069611552e-04 2.081160961776780426e-04 4.003734361136440417e-04 7.492608985191512999e-04 1.365698198731182377e-03 2.427392254742259843e-03 4.211873723949624733e-03 7.142103217781117265e-03 1.184774125389827931e-02 1.924542054324950707e-02 3.064127909581337156e-02 4.785855812385045316e-02 7.338913312546690992e-02 1.105976876499570466e-01 1.638953467854884771e-01 2.390239725192463138e-01 3.433003008028235326e-01
1.394113757591688269e-16 9.234146293442397549e-16 5.629755934663490218e-15 3.170824884205798455e-14 1.655650181840610867e-13 8.041443015315318743e-13 3.327184349975260163e-12 1.407960496377109624e-11 5.595106591851886408e-11 2.093889598944474960e-10 7.399373229328534250e-10 2.475411729274676225e-09 7.859175173969751778e-09 2.373564732851763725e-08 6.834260877263482680e-08 1.880080768498136335e-07 4.951561990966783000e-07 1.250936040550706344e-06 3.037129677943142896e-06 7.098526636644110478e-06 1.600219184487102042e-05 3.484234374158193395e-05 7.339324925908455744e-05 1.497846686381890612e-04 2.965905219610521842e-04 5.705675238837152859e-04 1.067764368357619707e-03 1.946240905362769686e-03 3.459250049528063593e-03 6.002299958404028017e-03 1.017816990720856948e-02 1.688420809378378060e-02 2.742667763484382334e-02 4.366695726079718176e-02 6.820343612517616727e-02 1.046156347654001451e-01 1.576133083901103404e-01 2.335680616599492554e-01 3.406344883102555010e-01 4.892394699766070554e-01
1.851500312341224293e-16 1.221591144675781705e-15 7.419551528246031040e-15 4.163894434561300145e-14 2.166844377551954209e-13 1.049153849739357155e-12 4.741635544869141069e-12 2.006507564035941744e-11 7.973664665312833448e-11 2.984021522276180549e-10 1.054492148132336821e-09 3.527733905687979868e-09 1.120070444094620025e-08 3.382585588011464425e-08 9.739560281516067862e-08 2.679250296600021015e-07 7.056243787897491553e-07 1.782674094518136978e-06 4.328231436562573469e-06 1.011688796559004901e-05 2.280439435868725353e-05 4.965297706233129539e-05 1.045911015855421721e-04 2.134553054478810540e-04 4.226634894831501270e-04 8.130991941794576310e-04 1.521641457213479976e-03 2.773627624523615411e-03 4.929855115687406183e-03 8.554006410695234180e-03 1.450507807957935637e-02 2.406187064452883564e-02 3.908581676277626121e-02 6.222994711335849000e-02 9.719670165562827036e-02 1.490552470117532113e-01 2.246145735647383512e-01 3.328535649864614032e-01 4.854386815925337828e-01 6.972167042401794523e-01
2.890680658446466683e-16 1.912989111100296596e-15 1.057357488794533236e-14 5.933954570488745952e-14 3.087978658052993087e-13 1.495144393352065077e-12 6.757822556072313726e-12 2.859482832028933191e-11 1.136332852252125774e-10 4.252546928713945529e-10 1.502760712474068000e-09 5.027383821471982501e-09 1.596141168086784547e-08 4.820534530835960614e-08 1.387959726769156957e-07 3.818303028336777346e-07 1.005624870517549583e-06 2.540556199114857994e-06 6.168178705156720387e-06 1.441758132933197864e-05 3.249918456123599255e-05 7.076308536152780984e-05 1.490560642526406470e-04 3.042051197434620996e-04 6.023564194611185805e-04 1.158782167384034712e-03 2.168551207497128319e-03 3.952678056393779671e-03 7.025490031195963034e-03 1.219024359674835377e-02 2.066845347747413297e-02 3.429040862792160499e-02 5.570126544451733247e-02 8.868399308726217234e-02 1.385155958346440119e-01 2.124195455905406593e-01 3.200995823983977528e-01 4.743575137387768814e-01 6.918009821428851014e-01 9.936053687336533491e-01
3.996212952895731745e-16 2.646475007302715822e-15 1.506866961921292709e-14 8.456578415126746258e-14 4.400716028996497059e-13 2.130734786359618522e-12 9.629822576479480511e-12 4.075033329278764097e-11 1.619379288197283918e-10 6.060294816312834906e-10 2.141576744867661274e-09 7.164559662875281521e-09 2.274673456948239874e-08 6.869785277874960121e-08 1.978042667966951037e-07 5.441504915147904079e-07 1.433124866802833584e-06 3.620430333156033969e-06 8.790018435104221236e-06 2.054648861039750632e-05 4.631463909679493947e-05 1.008432046156329867e-04 2.124204386119570866e-04 4.335190904392624100e-04 8.584118758547929938e-04 1.651369435018245355e-03 3.090325152626981035e-03 5.632831828456361274e-03 1.001181970103305272e-02 1.737234085889541313e-02 2.945842021236721314e-02 4.886741456273614032e-02 7.938014209919998232e-02 1.263838600317045424e-01 1.973990034648268332e-01 3.027196888929606367e-01 4.561737586215237061e-01 6.760103263235934801e-01 9.858869205992017992e-01 1.415986822029580594e+00
5.358654397913898762e-16 3.535582196197151401e-15 2.147445133354595882e-14 1.205141191398245279e-13 6.271332404338528455e-13 3.036485195787015029e-12 1.372387318271164125e-11 5.807370501928932125e-11 2.307744428006086118e-10 8.637078970735657504e-10 3.051968384016407702e-09 1.021016643718293672e-08 3.241644748174894066e-08 9.790147877729349322e-08 2.818898531202815251e-07 7.754685353576158556e-07 2.042347598740469416e-06 5.091254039806026070e-06 1.252709422225291672e-05 2.928061377187307556e-05 6.600245301330031646e-05 1.437104968393817205e-04 3.027175399075686672e-04 6.178020749049382412e-04 1.223310735341753223e-03 2.353400835166085444e-03 4.404166366250296741e-03 8.027593706286568695e-03 1.426824674403721557e-02 2.475745458685381026e-02 4.198138640052144488e-02 6.964119568790966275e-02 1.131248899043395956e-01 1.801097937782552283e-01 2.813132664706938790e-01 4.314061007059565855e-01 6.500959258259650930e-01 9.633814688504424018e-01 1.404986778471568387e+00 2.017924719774367048e+00
8.182474067189322587e-16 5.419964365302654988e-15 3.304495638822411900e-14 1.861257052467813084e-13 9.719043472877313327e-13 4.327333601227742782e-12 1.955722702220103665e-11 8.276007262836135129e-11 3.288810068411547224e-10 1.230790854698117985e-09 4.349360681231491702e-09 1.455050177391376328e-08 4.619633704025906944e-08 1.395184590655347437e-07 4.017187973661731408e-07 1.105114115380854890e-06 2.910535170719557259e-06 7.353018513772221595e-06 1.785229068606603261e-05 4.172820495924897899e-05 9.406109634734913184e-05 2.048038883168355469e-04 4.314067401881843547e-04 8.804416040971158996e-04 1.743332417868143514e-03 3.353701001051455095e-03 6.276333278328490722e-03 1.144001989854510383e-02 2.033351628727853022e-02 3.528159672973180117e-02 5.982725295722977205e-02 9.924564568940139053e-02 1.612144505357408497e-01 2.566750741556877990e-01 4.009010316825206699e-01 6.149305308902899281e-01 9.264513073001842125e-01 1.372916705316651553e+00 2.002254988168919336e+00 2.875757438807484245e+00
1.088311555077104294e-15 7.180515018654060792e-15 4.361223733767544872e-14 2.447536912033574768e-13 1.273675362782354780e-12 6.166943084473038106e-12 2.787141373757221555e-11 1.179428510807565896e-10 4.686931187696011026e-10 1.754015544470599460e-09 6.198322026133530240e-09 2.073607657104077316e-08 6.583813902382817332e-08 1.988288961118376575e-07 5.724929573226458539e-07 1.574869611615441366e-06 4.147728972229275481e-06 1.047860702427611410e-05 2.544085159830060923e-05 5.946723493138484371e-05 1.340441134749831460e-04 2.918612630966560366e-04 6.147886862592504996e-04 1.254694677143434849e-03 2.484424518490805679e-03 4.779413111618026171e-03 8.944238171180455416e-03 1.630342512560416235e-02 2.897770231541648214e-02 5.028059892291023014e-02 8.526109082420134377e-02 1.414360698532401706e-01 2.297470720566059665e-01 3.657886419945950984e-01 5.713237737677416828e-01 8.761518567083683706e-01 1.320292009184733661e+00 1.956549321164515076e+00 2.853416464288856869e+00 4.098250950824870564e+00
1.694901362537330812e-15 1.121804098624724606e-14 6.833649627237768069e-14 3.487987450020861073e-13 1.815122289436998654e-12 8.788479638594243146e-12 3.971954448001234854e-11 1.680807881730913871e-10 6.679379368147350794e-10 2.499652359309215178e-09 8.833246713078371985e-09 2.955102846146822824e-08 9.382139270424466866e-08 2.833457114352241750e-07 8.158609193956659242e-07 2.244403820669849689e-06 5.911077355391951105e-06 1.493342525889748897e-05 3.625664962940004413e-05 8.474674978831016586e-05 1.910361032170705025e-04 4.159477836031119841e-04 8.761651066045596367e-04 1.788121807690429017e-03 3.540657052578765132e-03 6.811337130884358680e-03 1.274678100973441336e-02 2.323388963129225521e-02 4.129592622165981913e-02 7.165441972914411706e-02 1.215048895642104887e-01 2.015595029598658272e-01 3.274128257978549672e-01 5.212860669618255560e-01 8.141969412849242582e-01 1.248605473130613097e+00 1.881550426817340416e+00 2.788285468468269190e+00 4.066403782713403636e+00 5.840427276659104550e+00
2.348637436795901318e-15 1.458329648469426116e-14 8.857386386580779914e-14 4.970791332115598091e-13 2.586748570705720571e-12 1.252449657261567555e-11 5.660426168974332063e-11 2.395311284818802478e-10 9.518737198062138841e-10 3.562250730949137147e-09 1.258828220399366166e-08 4.211339047581899115e-08 1.337056536965877775e-07 4.038091867389392341e-07 1.162692925291476491e-06 3.198517904385382306e-06 8.423914755555090536e-06 2.128096505558249441e-05 5.166782233845229583e-05 1.207725389578821230e-04 2.722381962383978778e-04 5.927579978068101213e-04 1.248581564855269456e-03 2.548232364802537672e-03 5.045758959426449759e-03 9.706538444917676284e-03 1.816498981472518953e-02 3.310989052639420199e-02 5.884966071244644020e-02 1.021149022876367690e-01 1.731570737526175185e-01 2.872434573326794749e-01 4.665977640471543064e-01 7.428863789483896030e-01 1.160314541417728940e+00 1.779391806174324797e+00 2.681403106519222757e+00 3.973588118376861100e+00 5.795059754719326328e+00 8.323193395749758139e+00
